# Savings rate, 1%, 2%, 3%, 4%, 5%, 6%, 7%
77.9009009009, 25.0979260916, 12.6110876403, 8.4486734712, 6.3673668391, 5.1185043664, 4.2858649043, 3.6910679414
78.0000000000, 24.9701605871, 12.5468886316, 8.4056639802, 6.3349526136, 5.0924476998, 4.2640469385, 3.6722778965
78.0990990991, 24.8425573058, 12.4827711361, 8.3627090980, 6.3025795443, 5.0664241172, 4.2422566750, 3.6535117093
78.1981981982, 24.7151158363, 12.4187349470, 8.3198086863, 6.2702475267, 5.0404335348, 4.2204940433, 3.6347693191
78.2972972973, 24.5878357688, 12.3547798584, 8.2769626071, 6.2379564570, 5.0144758688, 4.1987589735, 3.6160506658
78.3963963964, 24.4607166949, 12.2909056652, 8.2341707228, 6.2057062315, 4.9885510361, 4.1770513960, 3.5973556893
78.4954954955, 24.3337582079, 12.2271121628, 8.1914328967, 6.1734967471, 4.9626589537, 4.1553712411, 3.5786843298
78.5945945946, 24.2069599025, 12.1633991478, 8.1487489923, 6.1413279008, 4.9367995390, 4.1337184398, 3.5600365277
78.6936936937, 24.0803213750, 12.0997664173, 8.1061188736, 6.1091995904, 4.9109727096, 4.1120929231, 3.5414122235
78.7927927928, 23.9538422234, 12.0362137691, 8.0635424054, 6.0771117138, 4.8851783835, 4.0904946223, 3.5228113583
78.8918918919, 23.8275220469, 11.9727410021, 8.0210194527, 6.0450641693, 4.8594164790, 4.0689234690, 3.5042338729
78.9909909910, 23.7013604465, 11.9093479156, 7.9785498812, 6.0130568557, 4.8336869147, 4.0473793950, 3.4856797088
79.0900900901, 23.5753570244, 11.8460343098, 7.9361335570, 5.9810896721, 4.8079896095, 4.0258623325, 3.4671488075
79.1891891892, 23.4495113845, 11.7827999856, 7.8937703468, 5.9491625180, 4.7823244827, 4.0043722138, 3.4486411107
79.2882882883, 23.3238231322, 11.7196447449, 7.8514601177, 5.9172752933, 4.7566914536, 3.9829089715, 3.4301565603
79.3873873874, 23.1982918744, 11.6565683899, 7.8092027374, 5.8854278982, 4.7310904423, 3.9614725384, 3.4116950986
79.4864864865, 23.0729172192, 11.5935707240, 7.7669980739, 5.8536202333, 4.7055213686, 3.9400628478, 3.3932566680
